fct_date,fct_mean,cnty,horizon,method,step_ahead
2022-10-23,0.33223140615116536,16,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.2301022749556962,16,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,0.0,38,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,0.0,38,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,0.0,38,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.0,38,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,8.953746217717185,40,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,9.734020429121113,40,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,8.858938831044876,40,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,7.571792513515253,40,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,1.5999999999999996,54,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,1.5999999999999996,54,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,1.5999999999999996,54,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,1.5999999999999996,54,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,7.399999999999999,29,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,7.399999999999999,29,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,7.399999999999999,29,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,7.399999999999999,29,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,2.8,08,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,2.8,08,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,2.8,08,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,2.8,08,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,0.9999999999999998,33,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,0.9999999999999998,33,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,0.9999999999999998,33,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.9999999999999998,33,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,34.19999999999999,18,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,34.19999999999999,18,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,34.19999999999999,18,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,34.19999999999999,18,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,3.5000000000000013,19,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,3.5000000000000013,19,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,3.5000000000000013,19,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,3.5000000000000013,19,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,0.833333333310235,41,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,0.833333333310235,41,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,0.833333333310235,41,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.833333333310235,41,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,2.121801610141433,15,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,1.053884593285539,15,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,1.7401717360340414,15,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,3.3915384341794814,15,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,1.3094987885491725,30,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,0.2675648969790805,30,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,1.096604407283011,30,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.4369593806592225,30,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,2.99999999935918,09,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,2.99999999935918,09,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,2.99999999935918,09,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,2.99999999935918,09,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,4.034175492444483,20,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,3.254914380767937,20,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,2.626179164979824,20,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,2.1188935252259844,20,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,29.00000000000001,51,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,29.00000000000001,51,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,29.00000000000001,51,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,29.00000000000001,51,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,22.599999999999994,01,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,22.599999999999994,01,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,22.599999999999994,01,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,22.599999999999994,01,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,8.216250690265706,46,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,8.006984438944821,46,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,8.006984438944821,46,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,8.006984438944821,46,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,0.14303074025197254,44,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,0.0,44,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,0.0,44,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.0,44,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,0.0,56,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,0.0,56,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,0.0,56,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,0.0,56,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,4.399999999999999,25,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,4.399999999999999,25,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,4.399999999999999,25,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,4.399999999999999,25,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,11.799999999999995,35,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,11.799999999999995,35,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,11.799999999999995,35,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,11.799999999999995,35,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,13.599999999999998,39,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,13.599999999999998,39,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,13.599999999999998,39,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,13.599999999999998,39,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,17.399999999999995,37,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,17.399999999999995,37,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,17.399999999999995,37,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,17.399999999999995,37,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,-1.6600149145286842,26,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,7.823036605346957,26,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,5.548863833834262,26,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,5.548863833834262,26,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-09,23.90909090909091,31,2022-10-02,ARIMA_LO,1-step_ahead
2022-10-16,25.81818181818182,31,2022-10-02,ARIMA_LO,2-step_ahead
2022-10-23,27.72727272727273,31,2022-10-02,ARIMA_LO,3-step_ahead
2022-10-30,29.63636363636364,31,2022-10-02,ARIMA_LO,4-step_ahead
2022-10-02,19.23335666656494,01,2022-09-25,lstm,1-step_ahead
2022-10-09,21.167219867706297,01,2022-09-25,lstm,2-step_ahead
2022-10-16,21.18518238067627,01,2022-09-25,lstm,3-step_ahead
2022-10-23,21.20053642272949,01,2022-09-25,lstm,4-step_ahead
2022-10-02,1.3688487315177915,02,2022-09-25,lstm,1-step_ahead
2022-10-09,1.5440016424655914,02,2022-09-25,lstm,2-step_ahead
2022-10-16,1.8044866728782647,02,2022-09-25,lstm,3-step_ahead
2022-10-23,1.7906199026107787,02,2022-09-25,lstm,4-step_ahead
2022-10-02,13.772267427444458,04,2022-09-25,lstm,1-step_ahead
2022-10-09,16.184320983886714,04,2022-09-25,lstm,2-step_ahead
2022-10-16,17.438238143920902,04,2022-09-25,lstm,3-step_ahead
2022-10-23,18.79300708770752,04,2022-09-25,lstm,4-step_ahead
2022-10-02,8.078333568572997,05,2022-09-25,lstm,1-step_ahead
2022-10-09,9.528492385149002,05,2022-09-25,lstm,2-step_ahead
2022-10-16,10.538689270019534,05,2022-09-25,lstm,3-step_ahead
2022-10-23,11.020321757793429,05,2022-09-25,lstm,4-step_ahead
2022-10-02,37.41178596496582,06,2022-09-25,lstm,1-step_ahead
2022-10-09,40.9149906539917,06,2022-09-25,lstm,2-step_ahead
2022-10-16,41.715162963867186,06,2022-09-25,lstm,3-step_ahead
2022-10-23,38.318514366149905,06,2022-09-25,lstm,4-step_ahead
2022-10-02,5.514087696075438,08,2022-09-25,lstm,1-step_ahead
2022-10-09,5.8800909185409544,08,2022-09-25,lstm,2-step_ahead
2022-10-16,6.087175803184509,08,2022-09-25,lstm,3-step_ahead
2022-10-23,7.5418967151641825,08,2022-09-25,lstm,4-step_ahead
2022-10-02,3.0998407649993887,09,2022-09-25,lstm,1-step_ahead
2022-10-09,2.803083128929138,09,2022-09-25,lstm,2-step_ahead
2022-10-16,2.7473940014839173,09,2022-09-25,lstm,3-step_ahead
2022-10-23,2.909133565425873,09,2022-09-25,lstm,4-step_ahead
2022-10-02,1.1834836196899414,10,2022-09-25,lstm,1-step_ahead
2022-10-09,0.7923792183399201,10,2022-09-25,lstm,2-step_ahead
2022-10-16,1.0143186467885972,10,2022-09-25,lstm,3-step_ahead
2022-10-23,1.2814623188972474,10,2022-09-25,lstm,4-step_ahead
2022-10-02,0.3376392850279808,11,2022-09-25,lstm,1-step_ahead
2022-10-09,0.3994584929943085,11,2022-09-25,lstm,2-step_ahead
2022-10-16,0.3115298360586166,11,2022-09-25,lstm,3-step_ahead
2022-10-23,0.35795613259077075,11,2022-09-25,lstm,4-step_ahead
2022-10-02,69.39187088012696,12,2022-09-25,lstm,1-step_ahead
2022-10-09,66.71600593566896,12,2022-09-25,lstm,2-step_ahead
2022-10-16,60.78701961517334,12,2022-09-25,lstm,3-step_ahead
2022-10-23,57.77501052856445,12,2022-09-25,lstm,4-step_ahead
2022-10-02,35.9384831237793,13,2022-09-25,lstm,1-step_ahead
2022-10-09,38.34348197937012,13,2022-09-25,lstm,2-step_ahead
2022-10-16,37.227269096374506,13,2022-09-25,lstm,3-step_ahead
2022-10-23,34.61641180038452,13,2022-09-25,lstm,4-step_ahead
2022-10-02,0.8096510434150695,15,2022-09-25,lstm,1-step_ahead
2022-10-09,0.5932926571369171,15,2022-09-25,lstm,2-step_ahead
2022-10-16,0.3653372783958912,15,2022-09-25,lstm,3-step_ahead
2022-10-23,0.16946203529834744,15,2022-09-25,lstm,4-step_ahead
2022-10-02,2.179819049835205,16,2022-09-25,lstm,1-step_ahead
2022-10-09,2.454655873775482,16,2022-09-25,lstm,2-step_ahead
2022-10-16,2.202092785835266,16,2022-09-25,lstm,3-step_ahead
2022-10-23,2.3318365669250487,16,2022-09-25,lstm,4-step_ahead
2022-10-02,9.552936220169068,17,2022-09-25,lstm,1-step_ahead
2022-10-09,10.893915119171142,17,2022-09-25,lstm,2-step_ahead
2022-10-16,9.197680168151855,17,2022-09-25,lstm,3-step_ahead
2022-10-23,10.411858510971069,17,2022-09-25,lstm,4-step_ahead
2022-10-02,34.40138523101807,18,2022-09-25,lstm,1-step_ahead
2022-10-09,36.458448829650884,18,2022-09-25,lstm,2-step_ahead
2022-10-16,35.42376682281493,18,2022-09-25,lstm,3-step_ahead
2022-10-23,36.61376182556153,18,2022-09-25,lstm,4-step_ahead
2022-10-02,6.8558789730072025,19,2022-09-25,lstm,1-step_ahead
2022-10-09,7.872937469482423,19,2022-09-25,lstm,2-step_ahead
2022-10-16,8.0269784450531,19,2022-09-25,lstm,3-step_ahead
2022-10-23,8.448557538986206,19,2022-09-25,lstm,4-step_ahead
2022-10-02,2.369336919784546,20,2022-09-25,lstm,1-step_ahead
2022-10-09,3.1940067422389986,20,2022-09-25,lstm,2-step_ahead
2022-10-16,4.007738913297653,20,2022-09-25,lstm,3-step_ahead
2022-10-23,4.728935594558716,20,2022-09-25,lstm,4-step_ahead
2022-10-02,6.619584670066834,21,2022-09-25,lstm,1-step_ahead
2022-10-09,8.059912090301514,21,2022-09-25,lstm,2-step_ahead
2022-10-16,6.278539180755615,21,2022-09-25,lstm,3-step_ahead
2022-10-23,7.386248717308044,21,2022-09-25,lstm,4-step_ahead
2022-10-02,29.85294502258301,22,2022-09-25,lstm,1-step_ahead
2022-10-09,28.373099117279054,22,2022-09-25,lstm,2-step_ahead
2022-10-16,26.13394271850586,22,2022-09-25,lstm,3-step_ahead
2022-10-23,24.988869075775145,22,2022-09-25,lstm,4-step_ahead
2022-10-02,0.4134791725873947,23,2022-09-25,lstm,1-step_ahead
2022-10-09,0.4626252800226212,23,2022-09-25,lstm,2-step_ahead
2022-10-16,0.5349965226650238,23,2022-09-25,lstm,3-step_ahead
2022-10-23,0.6998146200180053,23,2022-09-25,lstm,4-step_ahead
2022-10-02,5.887246685028076,24,2022-09-25,lstm,1-step_ahead
2022-10-09,5.043876128196716,24,2022-09-25,lstm,2-step_ahead
2022-10-16,6.194603824615479,24,2022-09-25,lstm,3-step_ahead
2022-10-23,5.622359013557434,24,2022-09-25,lstm,4-step_ahead
2022-10-02,4.6816406393051135,25,2022-09-25,lstm,1-step_ahead
2022-10-09,6.12524076461792,25,2022-09-25,lstm,2-step_ahead
2022-10-16,6.7860548973083485,25,2022-09-25,lstm,3-step_ahead
2022-10-23,7.477503156661987,25,2022-09-25,lstm,4-step_ahead
2022-10-02,6.083910264968872,26,2022-09-25,lstm,1-step_ahead
2022-10-09,7.182054147720338,26,2022-09-25,lstm,2-step_ahead
2022-10-16,8.452699809074401,26,2022-09-25,lstm,3-step_ahead
2022-10-23,10.081414327621461,26,2022-09-25,lstm,4-step_ahead
2022-10-02,2.718593668937684,27,2022-09-25,lstm,1-step_ahead
2022-10-09,3.6907595109939577,27,2022-09-25,lstm,2-step_ahead
2022-10-16,5.549534077644348,27,2022-09-25,lstm,3-step_ahead
2022-10-23,7.521940560340881,27,2022-09-25,lstm,4-step_ahead
2022-10-02,23.927700080871574,28,2022-09-25,lstm,1-step_ahead
2022-10-09,21.290780506134034,28,2022-09-25,lstm,2-step_ahead
2022-10-16,22.044219551086425,28,2022-09-25,lstm,3-step_ahead
2022-10-23,20.44048225402832,28,2022-09-25,lstm,4-step_ahead
2022-10-02,11.22978229045868,29,2022-09-25,lstm,1-step_ahead
2022-10-09,11.908997673988342,29,2022-09-25,lstm,2-step_ahead
2022-10-16,13.470834777355197,29,2022-09-25,lstm,3-step_ahead
2022-10-23,14.142089476585387,29,2022-09-25,lstm,4-step_ahead
2022-10-02,2.246123158931732,30,2022-09-25,lstm,1-step_ahead
2022-10-09,2.6469923973083502,30,2022-09-25,lstm,2-step_ahead
2022-10-16,3.940036540031433,30,2022-09-25,lstm,3-step_ahead
2022-10-23,4.084198069572449,30,2022-09-25,lstm,4-step_ahead
2022-10-02,11.772724142074585,31,2022-09-25,lstm,1-step_ahead
2022-10-09,14.707953567504882,31,2022-09-25,lstm,2-step_ahead
2022-10-16,16.755792808532714,31,2022-09-25,lstm,3-step_ahead
2022-10-23,17.712224788665768,31,2022-09-25,lstm,4-step_ahead
2022-10-02,6.821724233627317,32,2022-09-25,lstm,1-step_ahead
2022-10-09,6.4497048568725575,32,2022-09-25,lstm,2-step_ahead
2022-10-16,6.516285614967346,32,2022-09-25,lstm,3-step_ahead
2022-10-23,5.526927137374878,32,2022-09-25,lstm,4-step_ahead
2022-10-02,2.1427916574478147,33,2022-09-25,lstm,1-step_ahead
2022-10-09,1.6943859601020812,33,2022-09-25,lstm,2-step_ahead
2022-10-16,1.5505110692977906,33,2022-09-25,lstm,3-step_ahead
2022-10-23,1.9738885474205017,33,2022-09-25,lstm,4-step_ahead
2022-10-02,15.931115493774412,34,2022-09-25,lstm,1-step_ahead
2022-10-09,18.9902848815918,34,2022-09-25,lstm,2-step_ahead
2022-10-16,18.66018756866455,34,2022-09-25,lstm,3-step_ahead
2022-10-23,19.110002365112305,34,2022-09-25,lstm,4-step_ahead
2022-10-02,3.9446461510658266,35,2022-09-25,lstm,1-step_ahead
2022-10-09,4.131237647533417,35,2022-09-25,lstm,2-step_ahead
2022-10-16,3.979235999584198,35,2022-09-25,lstm,3-step_ahead
2022-10-23,2.8011118149757386,35,2022-09-25,lstm,4-step_ahead
2022-10-02,21.909008922576906,36,2022-09-25,lstm,1-step_ahead
2022-10-09,22.32132562637329,36,2022-09-25,lstm,2-step_ahead
2022-10-16,25.35584381103516,36,2022-09-25,lstm,3-step_ahead
2022-10-23,23.673113861083984,36,2022-09-25,lstm,4-step_ahead
2022-10-02,18.608361625671385,37,2022-09-25,lstm,1-step_ahead
2022-10-09,22.25245933532715,37,2022-09-25,lstm,2-step_ahead
2022-10-16,24.7839048576355,37,2022-09-25,lstm,3-step_ahead
2022-10-23,30.892963409423828,37,2022-09-25,lstm,4-step_ahead
2022-10-02,1.0647199165821075,38,2022-09-25,lstm,1-step_ahead
2022-10-09,1.4893064670264722,38,2022-09-25,lstm,2-step_ahead
2022-10-16,2.0964579582214355,38,2022-09-25,lstm,3-step_ahead
2022-10-23,2.692405850887299,38,2022-09-25,lstm,4-step_ahead
2022-10-02,13.439924802780151,39,2022-09-25,lstm,1-step_ahead
2022-10-09,15.518082408905027,39,2022-09-25,lstm,2-step_ahead
2022-10-16,16.56972387313843,39,2022-09-25,lstm,3-step_ahead
2022-10-23,17.578384666442872,39,2022-09-25,lstm,4-step_ahead
2022-10-02,10.78297061920166,40,2022-09-25,lstm,1-step_ahead
2022-10-09,11.833015928268432,40,2022-09-25,lstm,2-step_ahead
2022-10-16,12.947515144348145,40,2022-09-25,lstm,3-step_ahead
2022-10-23,15.984559917449953,40,2022-09-25,lstm,4-step_ahead
2022-10-02,1.1251910626888275,41,2022-09-25,lstm,1-step_ahead
2022-10-09,0.9529038643836976,41,2022-09-25,lstm,2-step_ahead
2022-10-16,0.9016047418117524,41,2022-09-25,lstm,3-step_ahead
2022-10-23,1.241638139486313,41,2022-09-25,lstm,4-step_ahead
2022-10-02,36.6933602142334,42,2022-09-25,lstm,1-step_ahead
2022-10-09,38.29313388824463,42,2022-09-25,lstm,2-step_ahead
2022-10-16,39.49487190246582,42,2022-09-25,lstm,3-step_ahead
2022-10-23,37.882617263793954,42,2022-09-25,lstm,4-step_ahead
2022-10-02,0.4028448039293289,44,2022-09-25,lstm,1-step_ahead
2022-10-09,0.523994705080986,44,2022-09-25,lstm,2-step_ahead
2022-10-16,0.6791910934448242,44,2022-09-25,lstm,3-step_ahead
2022-10-23,0.5744129317998886,44,2022-09-25,lstm,4-step_ahead
2022-10-02,15.987319698333742,45,2022-09-25,lstm,1-step_ahead
2022-10-09,16.964665479660034,45,2022-09-25,lstm,2-step_ahead
2022-10-16,16.521636772155762,45,2022-09-25,lstm,3-step_ahead
2022-10-23,16.98420642852783,45,2022-09-25,lstm,4-step_ahead
2022-10-02,7.71161771774292,46,2022-09-25,lstm,1-step_ahead
2022-10-09,8.44217999458313,46,2022-09-25,lstm,2-step_ahead
2022-10-16,8.482318711280822,46,2022-09-25,lstm,3-step_ahead
2022-10-23,8.017007999420166,46,2022-09-25,lstm,4-step_ahead
2022-10-02,31.77004463195801,47,2022-09-25,lstm,1-step_ahead
2022-10-09,31.482632160186768,47,2022-09-25,lstm,2-step_ahead
2022-10-16,31.566713104248052,47,2022-09-25,lstm,3-step_ahead
2022-10-23,31.66057682037353,47,2022-09-25,lstm,4-step_ahead
2022-10-02,135.29436599731446,48,2022-09-25,lstm,1-step_ahead
2022-10-09,132.9334375,48,2022-09-25,lstm,2-step_ahead
2022-10-16,133.74162528991698,48,2022-09-25,lstm,3-step_ahead
2022-10-23,140.2498886871338,48,2022-09-25,lstm,4-step_ahead
2022-10-02,0.7883425319194793,49,2022-09-25,lstm,1-step_ahead
2022-10-09,0.9400244385004044,49,2022-09-25,lstm,2-step_ahead
2022-10-16,0.8992808580398559,49,2022-09-25,lstm,3-step_ahead
2022-10-23,1.2026071178913116,49,2022-09-25,lstm,4-step_ahead
2022-10-02,0.11117772907018657,50,2022-09-25,lstm,1-step_ahead
2022-10-09,0.11107412576675413,50,2022-09-25,lstm,2-step_ahead
2022-10-16,0.11104640707373616,50,2022-09-25,lstm,3-step_ahead
2022-10-23,0.11083485066890714,50,2022-09-25,lstm,4-step_ahead
2022-10-02,25.103098030090326,51,2022-09-25,lstm,1-step_ahead
2022-10-09,24.079601306915283,51,2022-09-25,lstm,2-step_ahead
2022-10-16,24.25706615447998,51,2022-09-25,lstm,3-step_ahead
2022-10-23,25.2549412727356,51,2022-09-25,lstm,4-step_ahead
2022-10-02,10.157995567321775,53,2022-09-25,lstm,1-step_ahead
2022-10-09,8.844858655929563,53,2022-09-25,lstm,2-step_ahead
2022-10-16,6.839312310218811,53,2022-09-25,lstm,3-step_ahead
2022-10-23,7.889572029113768,53,2022-09-25,lstm,4-step_ahead
2022-10-02,2.0813909232616425,54,2022-09-25,lstm,1-step_ahead
2022-10-09,2.4229670500755307,54,2022-09-25,lstm,2-step_ahead
2022-10-16,2.8890537643432617,54,2022-09-25,lstm,3-step_ahead
2022-10-23,3.5474949049949647,54,2022-09-25,lstm,4-step_ahead
2022-10-02,3.1957781556248666,55,2022-09-25,lstm,1-step_ahead
2022-10-09,4.410398503541947,55,2022-09-25,lstm,2-step_ahead
2022-10-16,4.91410041898489,55,2022-09-25,lstm,3-step_ahead
2022-10-23,6.5679045337438575,55,2022-09-25,lstm,4-step_ahead
2022-10-02,0.4615458554029465,56,2022-09-25,lstm,1-step_ahead
2022-10-09,0.634181962609291,56,2022-09-25,lstm,2-step_ahead
2022-10-16,0.8774501615762711,56,2022-09-25,lstm,3-step_ahead
2022-10-23,1.0926567792892456,56,2022-09-25,lstm,4-step_ahead
2022-10-02,774.8711151123047,US,2022-09-25,lstm,1-step_ahead
2022-10-09,873.7040612792969,US,2022-09-25,lstm,2-step_ahead
2022-10-16,925.926806640625,US,2022-09-25,lstm,3-step_ahead
2022-10-23,895.0267517089844,US,2022-09-25,lstm,4-step_ahead
2022-10-09,26.22177314758301,01,2022-10-02,lstm,1-step_ahead
2022-10-16,27.32960428237915,01,2022-10-02,lstm,2-step_ahead
2022-10-23,28.647754859924326,01,2022-10-02,lstm,3-step_ahead
2022-10-30,25.163171691894533,01,2022-10-02,lstm,4-step_ahead
2022-10-09,1.0159301602840425,02,2022-10-02,lstm,1-step_ahead
2022-10-16,1.2245136624574662,02,2022-10-02,lstm,2-step_ahead
2022-10-23,1.1697113037109377,02,2022-10-02,lstm,3-step_ahead
2022-10-30,1.5378394544124605,02,2022-10-02,lstm,4-step_ahead
2022-10-09,14.706592178344724,04,2022-10-02,lstm,1-step_ahead
2022-10-16,16.21793472290039,04,2022-10-02,lstm,2-step_ahead
2022-10-23,19.948249034881588,04,2022-10-02,lstm,3-step_ahead
2022-10-30,20.92733209609985,04,2022-10-02,lstm,4-step_ahead
2022-10-09,14.553434658050538,05,2022-10-02,lstm,1-step_ahead
2022-10-16,16.738308563232422,05,2022-10-02,lstm,2-step_ahead
2022-10-23,20.013705215454106,05,2022-10-02,lstm,3-step_ahead
2022-10-30,18.330171356201173,05,2022-10-02,lstm,4-step_ahead
2022-10-09,52.60620422363282,06,2022-10-02,lstm,1-step_ahead
2022-10-16,65.81642448425293,06,2022-10-02,lstm,2-step_ahead
2022-10-23,61.46554016113282,06,2022-10-02,lstm,3-step_ahead
2022-10-30,52.09667881011963,06,2022-10-02,lstm,4-step_ahead
2022-10-09,5.266050705909729,08,2022-10-02,lstm,1-step_ahead
2022-10-16,4.937169976234436,08,2022-10-02,lstm,2-step_ahead
2022-10-23,5.401903233528137,08,2022-10-02,lstm,3-step_ahead
2022-10-30,7.499664363861084,08,2022-10-02,lstm,4-step_ahead
2022-10-09,3.1425834798812877,09,2022-10-02,lstm,1-step_ahead
2022-10-16,3.2411942529678344,09,2022-10-02,lstm,2-step_ahead
2022-10-23,3.6947343730926514,09,2022-10-02,lstm,3-step_ahead
2022-10-30,3.3136670565605164,09,2022-10-02,lstm,4-step_ahead
2022-10-09,0.5389476543664933,10,2022-10-02,lstm,1-step_ahead
2022-10-16,0.7418492984771728,10,2022-10-02,lstm,2-step_ahead
2022-10-23,0.7843234372138977,10,2022-10-02,lstm,3-step_ahead
2022-10-30,1.0550384187698365,10,2022-10-02,lstm,4-step_ahead
2022-10-09,0.8684074807167054,11,2022-10-02,lstm,1-step_ahead
2022-10-16,0.7793204611539841,11,2022-10-02,lstm,2-step_ahead
2022-10-23,0.6803974765539169,11,2022-10-02,lstm,3-step_ahead
2022-10-30,0.5720177000761032,11,2022-10-02,lstm,4-step_ahead
2022-10-09,76.59168144226074,12,2022-10-02,lstm,1-step_ahead
2022-10-16,78.22964538574219,12,2022-10-02,lstm,2-step_ahead
2022-10-23,84.93980979919435,12,2022-10-02,lstm,3-step_ahead
2022-10-30,72.01538681030273,12,2022-10-02,lstm,4-step_ahead
2022-10-09,51.17030891418458,13,2022-10-02,lstm,1-step_ahead
2022-10-16,59.091423263549814,13,2022-10-02,lstm,2-step_ahead
2022-10-23,60.03094978332521,13,2022-10-02,lstm,3-step_ahead
2022-10-30,51.786194190979,13,2022-10-02,lstm,4-step_ahead
2022-10-09,0.6998893958330155,15,2022-10-02,lstm,1-step_ahead
2022-10-16,0.5489898869395256,15,2022-10-02,lstm,2-step_ahead
2022-10-23,0.3139594611525535,15,2022-10-02,lstm,3-step_ahead
2022-10-30,0.18691589802503586,15,2022-10-02,lstm,4-step_ahead
2022-10-09,2.196222417354584,16,2022-10-02,lstm,1-step_ahead
2022-10-16,2.0802142095565794,16,2022-10-02,lstm,2-step_ahead
2022-10-23,1.8943299818038941,16,2022-10-02,lstm,3-step_ahead
2022-10-30,2.3362041568756102,16,2022-10-02,lstm,4-step_ahead
2022-10-09,13.231605644226072,17,2022-10-02,lstm,1-step_ahead
2022-10-16,11.984109315872193,17,2022-10-02,lstm,2-step_ahead
2022-10-23,11.852478275299072,17,2022-10-02,lstm,3-step_ahead
2022-10-30,13.564562492370605,17,2022-10-02,lstm,4-step_ahead
2022-10-09,54.35876220703125,18,2022-10-02,lstm,1-step_ahead
2022-10-16,59.84576698303223,18,2022-10-02,lstm,2-step_ahead
2022-10-23,61.27035350799561,18,2022-10-02,lstm,3-step_ahead
2022-10-30,62.62783168792725,18,2022-10-02,lstm,4-step_ahead
2022-10-09,8.423362331390381,19,2022-10-02,lstm,1-step_ahead
2022-10-16,8.02010099887848,19,2022-10-02,lstm,2-step_ahead
2022-10-23,8.939842500686645,19,2022-10-02,lstm,3-step_ahead
2022-10-30,9.580564260482786,19,2022-10-02,lstm,4-step_ahead
2022-10-09,5.324323825836181,20,2022-10-02,lstm,1-step_ahead
2022-10-16,6.265683183670044,20,2022-10-02,lstm,2-step_ahead
2022-10-23,6.439218111038207,20,2022-10-02,lstm,3-step_ahead
