cnty,horizon,method,fct_date,step_ahead,fct_mean,true
06037,2020-11-01,lstm,2020-11-08,1-step_ahead,11885.46609375,16694.0
06037,2020-11-01,lstm,2020-11-15,2-step_ahead,12012.7337890625,25353.0
06037,2020-11-01,lstm,2020-11-22,3-step_ahead,12093.8387109375,29201.0
06037,2020-11-01,lstm,2020-11-29,4-step_ahead,12234.789140625,48817.0
06037,2020-11-08,lstm,2020-11-15,1-step_ahead,14183.82119140625,25353.0
06037,2020-11-08,lstm,2020-11-22,2-step_ahead,14328.744736328124,29201.0
06037,2020-11-08,lstm,2020-11-29,3-step_ahead,13489.39935546875,48817.0
06037,2020-11-08,lstm,2020-12-06,4-step_ahead,13199.8496875,73241.0
06037,2020-11-15,lstm,2020-11-22,1-step_ahead,19943.72794921875,29201.0
06037,2020-11-15,lstm,2020-11-29,2-step_ahead,17121.771796875,48817.0
06037,2020-11-15,lstm,2020-12-06,3-step_ahead,15259.1624609375,73241.0
06037,2020-11-15,lstm,2020-12-13,4-step_ahead,14789.41697265625,97624.0
06037,2020-11-22,lstm,2020-11-29,1-step_ahead,22479.991640625,48817.0
06037,2020-11-22,lstm,2020-12-06,2-step_ahead,18753.46564453125,73241.0
06037,2020-11-22,lstm,2020-12-13,3-step_ahead,15665.8720703125,97624.0
06037,2020-11-22,lstm,2020-12-20,4-step_ahead,15056.67220703125,96556.0
06037,2020-11-29,lstm,2020-12-06,1-step_ahead,40132.733828125,73241.0
06037,2020-11-29,lstm,2020-12-13,2-step_ahead,39172.2803125,97624.0
06037,2020-11-29,lstm,2020-12-20,3-step_ahead,32520.4323828125,96556.0
06037,2020-11-29,lstm,2020-12-27,4-step_ahead,32006.831875,99722.0
06037,2020-12-06,lstm,2020-12-13,2-step_ahead,56723.0030078125,97624.0
06037,2020-12-06,lstm,2020-12-20,3-step_ahead,48849.1599609375,96556.0
06037,2020-12-06,lstm,2020-12-27,4-step_ahead,42960.9245703125,99722.0
06037,2020-12-13,lstm,2020-12-20,1-step_ahead,91424.9784375,96556.0
06037,2020-12-13,lstm,2020-12-27,2-step_ahead,79499.095,99722.0
06037,2020-12-13,lstm,2021-01-04,3-step_ahead,69654.148671875,
06037,2020-12-13,lstm,2021-01-11,4-step_ahead,64737.4350390625,
06037,2020-12-20,lstm,2020-12-27,1-step_ahead,78289.331328125,99722.0
06037,2020-12-20,lstm,2021-01-04,2-step_ahead,54840.2218359375,
06037,2020-12-20,lstm,2021-01-11,3-step_ahead,47457.3059375,
06037,2020-12-20,lstm,2021-01-18,4-step_ahead,45328.3892578125,
06037,2020-12-27,lstm,2021-01-03,1-step_ahead,89766.459375,99892.0
06037,2020-12-27,lstm,2021-01-10,2-step_ahead,83473.461875,97616.0
06037,2020-12-27,lstm,2021-01-17,3-step_ahead,78365.915546875,60812.0
06037,2020-12-27,lstm,2021-01-24,4-step_ahead,76490.09640625,45886.0
06037,2021-01-03,lstm,2021-01-10,1-step_ahead,90312.787265625,97616.0
06037,2021-01-03,lstm,2021-01-17,2-step_ahead,85235.108125,60812.0
06037,2021-01-03,lstm,2021-01-24,3-step_ahead,81675.783203125,45886.0
06037,2021-01-03,lstm,2021-01-31,4-step_ahead,81201.839375,32200.0
06037,2021-01-10,lstm,2021-01-17,1-step_ahead,96372.256484375,60812.0
06037,2021-01-10,lstm,2021-01-24,2-step_ahead,94097.196015625,45886.0
06037,2021-01-10,lstm,2021-01-31,3-step_ahead,90548.60890625,32200.0
06037,2021-01-10,lstm,2021-02-06,4-step_ahead,89267.133359375,
06037,2021-01-17,lstm,2021-01-24,1-step_ahead,72719.59328125,45886.0
06037,2021-01-17,lstm,2021-01-31,2-step_ahead,66182.75046875,32200.0
06037,2021-01-17,lstm,2021-02-07,3-step_ahead,71570.81125,21289.0
06037,2021-01-17,lstm,2021-01-14,4-step_ahead,70377.16234375,
06037,2021-01-24,lstm,2021-01-31,1-step_ahead,45889.34890625,32200.0
06037,2021-01-24,lstm,2021-02-07,2-step_ahead,48332.972734375,21289.0
06037,2021-01-24,lstm,2021-02-14,3-step_ahead,53340.119609375,14269.0
06037,2021-01-24,lstm,2021-02-21,4-step_ahead,57410.7971875,11745.0
06037,2021-01-31,lstm,2021-02-07,1-step_ahead,34847.1738671875,21289.0
06037,2021-01-31,lstm,2021-02-14,2-step_ahead,36482.4349609375,14269.0
06037,2021-01-31,lstm,2021-02-21,3-step_ahead,42556.468046875,11745.0
06037,2021-01-31,lstm,2021-02-28,4-step_ahead,48050.0355078125,10974.0
06037,2021-02-07,lstm,2021-02-14,1-step_ahead,21833.3889453125,14269.0
06037,2021-02-07,lstm,2021-02-21,2-step_ahead,18441.9933984375,11745.0
06037,2021-02-07,lstm,2021-02-28,3-step_ahead,18444.2380078125,10974.0
06037,2021-02-07,lstm,2021-03-07,4-step_ahead,17528.229609375,7981.0
06037,2021-02-14,lstm,2021-02-21,1-step_ahead,16329.75884765625,11745.0
06037,2021-02-14,lstm,2021-02-28,2-step_ahead,16630.28125,10974.0
06037,2021-02-14,lstm,2021-03-07,3-step_ahead,19683.93734375,7981.0
06037,2021-02-14,lstm,2021-03-14,4-step_ahead,22385.62693359375,3943.0
06037,2021-02-21,lstm,2021-02-28,1-step_ahead,11664.9344140625,10974.0
06037,2021-02-21,lstm,2021-03-07,2-step_ahead,12196.11677734375,7981.0
06037,2021-02-21,lstm,2021-03-14,3-step_ahead,12459.092841796875,3943.0
06037,2021-02-21,lstm,2021-03-21,4-step_ahead,13550.994833984376,3983.0
06037,2021-02-28,lstm,2021-03-07,1-step_ahead,11405.42314453125,7981.0
06037,2021-02-28,lstm,2021-03-14,2-step_ahead,12697.3030859375,3943.0
06037,2021-02-28,lstm,2021-03-21,3-step_ahead,13354.25375,3983.0
06037,2021-02-28,lstm,2021-03-28,4-step_ahead,14955.67802734375,3118.0
06037,2021-03-07,lstm,2021-03-14,1-step_ahead,9792.40529296875,3943.0
06037,2021-03-07,lstm,2021-03-21,2-step_ahead,10272.875048828126,3983.0
06037,2021-03-07,lstm,2021-03-28,3-step_ahead,11544.953271484375,3118.0
06037,2021-03-07,lstm,2021-04-04,4-step_ahead,12579.302109375,4406.0
06037,2021-03-14,lstm,2021-03-21,1-step_ahead,5011.4559765625,3983.0
06037,2021-03-14,lstm,2021-03-28,2-step_ahead,5499.520751953125,3118.0
06037,2021-03-14,lstm,2021-04-04,3-step_ahead,6417.616540527344,4406.0
06037,2021-03-14,lstm,2021-04-11,4-step_ahead,6808.336450195313,3342.0
06037,2021-03-21,lstm,2021-03-28,1-step_ahead,5069.638388671875,3118.0
06037,2021-03-21,lstm,2021-04-04,2-step_ahead,6151.83771484375,4406.0
06037,2021-03-21,lstm,2021-04-11,3-step_ahead,6539.620244140625,3342.0
06037,2021-03-21,lstm,2021-04-18,4-step_ahead,7125.186107177736,2545.0
06037,2021-03-28,lstm,2021-04-04,1-step_ahead,760.9893908691406,4406.0
06037,2021-03-28,lstm,2021-04-11,2-step_ahead,723.2258544921875,3342.0
06037,2021-03-28,lstm,2021-04-18,3-step_ahead,787.3071411132812,2545.0
06037,2021-03-28,lstm,2021-04-25,4-step_ahead,1036.2052075195313,2319.0
06037,2021-04-04,lstm,2021-04-11,1-step_ahead,4922.809145507813,3342.0
06037,2021-04-04,lstm,2021-04-18,2-step_ahead,6211.421806640625,2545.0
06037,2021-04-04,lstm,2021-04-25,3-step_ahead,8089.186325683594,2319.0
06037,2021-04-04,lstm,2021-05-02,4-step_ahead,8893.073347167969,1917.0
06037,2021-04-11,lstm,2021-04-18,1-step_ahead,5425.10806640625,2545.0
06037,2021-04-11,lstm,2021-04-25,2-step_ahead,6464.567412109375,2319.0
06037,2021-04-11,lstm,2021-05-02,3-step_ahead,7495.226166992187,1917.0
06037,2021-04-11,lstm,2021-05-09,4-step_ahead,8416.04384765625,1851.0
06037,2021-04-18,lstm,2021-04-25,1-step_ahead,5833.570688476562,2319.0
06037,2021-04-18,lstm,2021-05-02,2-step_ahead,8262.189205327035,1917.0
06037,2021-04-18,lstm,2021-05-09,3-step_ahead,9523.599131469726,1851.0
06037,2021-04-18,lstm,2021-05-16,4-step_ahead,11626.78530517578,1334.0
06037,2021-04-25,lstm,2021-05-02,1-step_ahead,3930.253686523437,1917.0
06037,2021-04-25,lstm,2021-05-09,2-step_ahead,4655.408715820313,1851.0
06037,2021-04-25,lstm,2021-05-16,3-step_ahead,5394.653896484375,1334.0
06037,2021-04-25,lstm,2021-05-23,4-step_ahead,5544.874345703125,5105.0
06037,2021-05-02,lstm,2021-05-09,1-step_ahead,4534.526485595703,1851.0
06037,2021-05-02,lstm,2021-05-16,2-step_ahead,6759.374566040039,1334.0
06037,2021-05-02,lstm,2021-05-23,3-step_ahead,8662.340219726562,5105.0
06037,2021-05-02,lstm,2021-05-30,4-step_ahead,9462.410362548828,1205.0
06037,2021-05-09,lstm,2021-05-16,1-step_ahead,4971.09021484375,1334.0
06037,2021-05-09,lstm,2021-05-23,2-step_ahead,6106.35564453125,5105.0
06037,2021-05-09,lstm,2021-05-30,3-step_ahead,7675.97681640625,1205.0
06037,2021-05-09,lstm,2021-06-06,4-step_ahead,8770.411049804687,1206.0
06037,2021-05-16,lstm,2021-05-23,1-step_ahead,3944.795185546875,5105.0
06037,2021-05-16,lstm,2021-05-30,2-step_ahead,5468.93556640625,1205.0
06037,2021-05-16,lstm,2021-06-06,3-step_ahead,6781.745603027342,1206.0
06037,2021-05-16,lstm,2021-06-13,4-step_ahead,7213.36044921875,1238.0
06037,2021-05-23,lstm,2021-05-30,1-step_ahead,4080.0620971679687,1205.0
06037,2021-05-23,lstm,2021-06-06,2-step_ahead,5604.38470703125,1206.0
06037,2021-05-23,lstm,2021-06-13,3-step_ahead,5896.466324462891,1238.0
06037,2021-05-23,lstm,2021-06-20,4-step_ahead,6525.163482055664,1704.0
06037,2021-05-30,lstm,2021-06-06,1-step_ahead,3754.058289794922,1206.0
06037,2021-05-30,lstm,2021-06-13,2-step_ahead,5305.071333007812,1238.0
06037,2021-05-30,lstm,2021-06-20,3-step_ahead,6211.177336196899,1704.0
06037,2021-05-30,lstm,2021-06-27,4-step_ahead,7455.465257263184,2783.0
06037,2021-06-06,lstm,2021-06-13,1-step_ahead,1486.8499658203125,1238.0
06037,2021-06-06,lstm,2021-06-20,2-step_ahead,2371.6089365768435,1704.0
06037,2021-06-06,lstm,2021-06-27,3-step_ahead,1654.450351867676,2783.0
06037,2021-06-06,lstm,2021-07-04,4-step_ahead,2498.76144361496,4709.0
06037,2021-06-13,lstm,2021-06-20,1-step_ahead,3557.9345458984376,1704.0
06037,2021-06-13,lstm,2021-06-27,2-step_ahead,4283.05115234375,2783.0
06037,2021-06-13,lstm,2021-07-04,3-step_ahead,5697.871303710937,4709.0
06037,2021-06-13,lstm,2021-07-11,4-step_ahead,5872.192971191406,9670.0
06037,2021-06-20,lstm,2021-06-27,1-step_ahead,2711.893203125,2783.0
06037,2021-06-20,lstm,2021-07-04,2-step_ahead,3005.739616699219,4709.0
06037,2021-06-20,lstm,2021-07-11,3-step_ahead,3756.555891113281,9670.0
06037,2021-06-20,lstm,2021-07-18,4-step_ahead,4795.302215576172,15533.0
06037,2021-06-27,lstm,2021-07-04,1-step_ahead,3043.716436767578,4709.0
06037,2021-06-27,lstm,2021-07-11,2-step_ahead,4581.837557582855,9670.0
06037,2021-06-27,lstm,2021-07-18,3-step_ahead,4852.751965770722,15533.0
06037,2021-06-27,lstm,2021-07-25,4-step_ahead,5168.873045043944,18553.0
06037,2021-07-04,lstm,2021-07-11,1-step_ahead,4663.581975097656,9670.0
06037,2021-07-04,lstm,2021-07-18,2-step_ahead,4945.2334281921385,15533.0
06037,2021-07-04,lstm,2021-07-25,3-step_ahead,5334.775691833496,18553.0
06037,2021-07-04,lstm,2021-08-01,4-step_ahead,5203.293884582519,23032.0
06037,2021-07-11,lstm,2021-07-18,1-step_ahead,8837.005546875,15533.0
06037,2021-07-11,lstm,2021-07-25,2-step_ahead,9740.296171875,18553.0
06037,2021-07-11,lstm,2021-08-01,3-step_ahead,9591.7351171875,23032.0
06037,2021-07-11,lstm,2021-08-08,4-step_ahead,10415.487607421876,23678.0
06037,2021-07-18,lstm,2021-07-25,1-step_ahead,15317.6473828125,18553.0
06037,2021-07-18,lstm,2021-08-01,2-step_ahead,16496.89244140625,23032.0
06037,2021-07-18,lstm,2021-08-08,3-step_ahead,16138.66435546875,23678.0
06037,2021-07-18,lstm,2021-08-15,4-step_ahead,16331.072626953124,33392.0
06037,2021-07-25,lstm,2021-08-01,1-step_ahead,21375.9716796875,23032.0
06037,2021-07-25,lstm,2021-08-08,2-step_ahead,22781.836640625,23678.0
06037,2021-07-25,lstm,2021-08-15,3-step_ahead,24355.9388671875,33392.0
06037,2021-07-25,lstm,2021-08-22,4-step_ahead,24540.97845703125,20422.0
06037,2021-08-01,lstm,2021-08-08,1-step_ahead,851.2336938476562,23678.0
06037,2021-08-01,lstm,2021-08-15,2-step_ahead,428.5982092285156,33392.0
06037,2021-08-01,lstm,2021-08-22,3-step_ahead,627.5482403564453,20422.0
06037,2021-08-01,lstm,2021-08-29,4-step_ahead,627.8948583984375,16082.0
06037,2021-08-08,lstm,2021-08-15,1-step_ahead,21200.2383984375,33392.0
06037,2021-08-08,lstm,2021-08-22,2-step_ahead,19673.5751953125,20422.0
06037,2021-08-08,lstm,2021-08-29,3-step_ahead,20685.92419921875,16082.0
06037,2021-08-08,lstm,2021-09-05,4-step_ahead,20423.48787109375,10898.0
06037,2021-08-15,lstm,2021-08-22,1-step_ahead,33414.970625,20422.0
06037,2021-08-15,lstm,2021-08-29,2-step_ahead,35743.1254296875,16082.0
06037,2021-08-15,lstm,2021-09-05,3-step_ahead,32955.9144140625,10898.0
06037,2021-08-15,lstm,2021-09-12,4-step_ahead,30900.71978515625,14991.0
06037,2021-08-29,lstm,2021-09-05,1-step_ahead,14388.31259765625,10898.0
06037,2021-08-29,lstm,2021-09-12,2-step_ahead,12406.39197265625,14991.0
06037,2021-08-29,lstm,2021-09-19,3-step_ahead,12934.44451171875,10190.0
06037,2021-08-29,lstm,2021-09-26,4-step_ahead,12843.85251953125,9015.0
06037,2021-09-05,lstm,2021-09-12,1-step_ahead,11981.8484375,14991.0
06037,2021-09-05,lstm,2021-09-19,2-step_ahead,10458.226015625,10190.0
06037,2021-09-05,lstm,2021-09-26,3-step_ahead,10860.10880859375,9015.0
06037,2021-09-05,lstm,2021-10-03,4-step_ahead,10217.272275390626,7777.0
06037,2021-09-12,lstm,2021-09-19,1-step_ahead,11837.38361328125,10190.0
06037,2021-09-12,lstm,2021-09-26,2-step_ahead,13250.3259375,9015.0
06037,2021-09-12,lstm,2021-10-03,3-step_ahead,13714.4638671875,7777.0
06037,2021-09-12,lstm,2021-10-10,4-step_ahead,14982.26466796875,5904.0
06037,2021-09-19,lstm,2021-09-26,1-step_ahead,10766.18841796875,9015.0
06037,2021-09-19,lstm,2021-10-03,2-step_ahead,10686.73345703125,7777.0
06037,2021-09-19,lstm,2021-10-10,3-step_ahead,11778.63134765625,5904.0
06037,2021-09-19,lstm,2021-10-17,4-step_ahead,12989.07966796875,8498.0
06037,2021-09-26,lstm,2021-10-03,1-step_ahead,8078.528544921875,7777.0
06037,2021-09-26,lstm,2021-10-10,2-step_ahead,7944.257607421875,5904.0
06037,2021-09-26,lstm,2021-10-17,3-step_ahead,8077.978369140625,8498.0
06037,2021-09-26,lstm,2021-10-24,4-step_ahead,8255.70517578125,7914.0
06037,2021-10-03,lstm,2021-10-10,1-step_ahead,8394.622998046874,5904.0
06037,2021-10-03,lstm,2021-10-17,2-step_ahead,8780.961098632812,8498.0
06037,2021-10-03,lstm,2021-10-24,3-step_ahead,9715.869213867189,7914.0
06037,2021-10-03,lstm,2021-10-31,4-step_ahead,10633.504868164062,9421.0
06037,2021-10-10,lstm,2021-10-17,1-step_ahead,7500.313330078125,8498.0
06037,2021-10-10,lstm,2021-10-24,2-step_ahead,7851.506201171875,7914.0
06037,2021-10-10,lstm,2021-10-31,3-step_ahead,8751.40701171875,9421.0
06037,2021-10-10,lstm,2021-11-07,4-step_ahead,10163.03859375,8907.0
06037,2021-10-17,lstm,2021-10-24,1-step_ahead,7544.198212890625,7914.0
06037,2021-10-17,lstm,2021-10-31,2-step_ahead,8208.18373046875,9421.0
06037,2021-10-17,lstm,2021-11-07,3-step_ahead,8120.619636230469,8907.0
06037,2021-10-17,lstm,2021-11-14,4-step_ahead,8463.512165527343,8298.0
06037,2021-10-24,lstm,2021-10-31,1-step_ahead,7724.019326171875,9421.0
06037,2021-10-24,lstm,2021-11-07,2-step_ahead,8007.142719726562,8907.0
06037,2021-10-24,lstm,2021-11-14,3-step_ahead,9461.216796875,8298.0
06037,2021-10-24,lstm,2021-11-21,4-step_ahead,10730.929189453123,6180.0
06037,2021-10-31,lstm,2021-11-07,1-step_ahead,9541.047333984376,8907.0
06037,2021-10-31,lstm,2021-11-14,2-step_ahead,10373.72673828125,8298.0
06037,2021-10-31,lstm,2021-11-21,3-step_ahead,11858.482939453124,6180.0
06037,2021-10-31,lstm,2021-11-28,4-step_ahead,13358.084970703125,9808.0
06037,2021-11-07,lstm,2021-11-14,1-step_ahead,9469.882783203126,8298.0
06037,2021-11-07,lstm,2021-11-21,2-step_ahead,9292.604931640624,6180.0
06037,2021-11-07,lstm,2021-11-28,3-step_ahead,11239.5941015625,9808.0
06037,2021-11-07,lstm,2021-12-05,4-step_ahead,11702.228950195313,10863.0
06037,2021-11-14,lstm,2021-11-21,1-step_ahead,7964.772705078125,6180.0
06037,2021-11-14,lstm,2021-11-28,2-step_ahead,7731.235869140625,9808.0
06037,2021-11-14,lstm,2021-12-05,3-step_ahead,8708.161020507812,10863.0
06037,2021-11-14,lstm,2021-12-12,4-step_ahead,9640.533999023435,14794.0
06037,2021-11-21,lstm,2021-11-28,1-step_ahead,8101.927578125,9808.0
06037,2021-11-21,lstm,2021-12-05,2-step_ahead,8603.571625976563,10863.0
06037,2021-11-21,lstm,2021-12-12,3-step_ahead,10931.647456054689,14794.0
06037,2021-11-21,lstm,2021-12-19,4-step_ahead,12111.346401367187,34862.0
06037,2021-11-28,lstm,2021-12-05,1-step_ahead,7404.558779296875,10863.0
06037,2021-11-28,lstm,2021-12-12,2-step_ahead,8535.008681640626,14794.0
06037,2021-11-28,lstm,2021-12-19,3-step_ahead,8901.89642578125,34862.0
06037,2021-11-28,lstm,2021-12-26,4-step_ahead,9559.66646484375,101343.0
06037,2021-12-05,lstm,2021-12-12,1-step_ahead,11570.2096875,14794.0
06037,2021-12-05,lstm,2021-12-19,2-step_ahead,11732.41232421875,34862.0
06037,2021-12-05,lstm,2021-12-26,3-step_ahead,13679.56162109375,101343.0
06037,2021-12-05,lstm,2022-01-02,4-step_ahead,14098.4226171875,225308.0
06037,2021-12-12,lstm,2021-12-19,1-step_ahead,11732.8763671875,34862.0
06037,2021-12-12,lstm,2021-12-26,2-step_ahead,12090.61462890625,101343.0
06037,2021-12-12,lstm,2022-01-02,3-step_ahead,12440.3245703125,225308.0
06037,2021-12-12,lstm,2022-01-09,4-step_ahead,12774.35078125,291774.0
06037,2021-12-19,lstm,2021-12-26,1-step_ahead,37917.33,101343.0
06037,2021-12-19,lstm,2022-01-02,2-step_ahead,44852.2884765625,225308.0
06037,2021-12-19,lstm,2022-01-09,3-step_ahead,46958.1676171875,291774.0
06037,2021-12-19,lstm,2022-01-16,4-step_ahead,47829.7346484375,254133.0
06037,2021-12-26,lstm,2022-01-02,1-step_ahead,95602.645,225308.0
06037,2021-12-26,lstm,2022-01-09,2-step_ahead,81407.8340625,291774.0
06037,2021-12-26,lstm,2022-01-16,3-step_ahead,70733.741015625,254133.0
06037,2021-12-26,lstm,2022-01-23,4-step_ahead,62133.7291796875,164197.0
06037,2022-01-02,lstm,2022-01-09,1-step_ahead,76764.88390625,291774.0
06037,2022-01-02,lstm,2022-01-16,2-step_ahead,65608.435,254133.0
06037,2022-01-02,lstm,2022-01-23,3-step_ahead,54524.4507421875,164197.0
06037,2022-01-02,lstm,2022-01-30,4-step_ahead,47033.575234375,88222.0
06037,2022-01-09,lstm,2022-01-16,1-step_ahead,83866.1390625,254133.0
06037,2022-01-09,lstm,2022-01-23,2-step_ahead,70733.825390625,164197.0
06037,2022-01-09,lstm,2022-01-30,3-step_ahead,63588.32828125,88222.0
06037,2022-01-09,lstm,2022-02-06,4-step_ahead,54199.2848828125,36842.0
06037,2022-01-16,lstm,2022-01-23,1-step_ahead,191933.63671875,164197.0
06037,2022-01-16,lstm,2022-01-30,2-step_ahead,177369.55984375,88222.0
06037,2022-01-16,lstm,2022-02-06,3-step_ahead,158058.68609375,36842.0
06037,2022-01-16,lstm,2022-02-13,4-step_ahead,142984.5059375,23265.0
06037,2022-01-23,lstm,2022-01-30,1-step_ahead,151717.55203125,88222.0
06037,2022-01-23,lstm,2022-02-06,2-step_ahead,119095.987109375,36842.0
06037,2022-01-23,lstm,2022-02-13,3-step_ahead,107675.0478125,23265.0
06037,2022-01-23,lstm,2022-02-20,4-step_ahead,87330.392421875,13453.0
06037,2022-01-30,lstm,2022-02-06,1-step_ahead,90893.70234375,36842.0
06037,2022-01-30,lstm,2022-02-13,2-step_ahead,71350.31828125,23265.0
06037,2022-01-30,lstm,2022-02-20,3-step_ahead,64636.35953125,13453.0
06037,2022-01-30,lstm,2022-02-27,4-step_ahead,53906.802734375,9700.0
06037,2022-02-06,lstm,2022-02-13,1-step_ahead,44780.2521875,23265.0
06037,2022-02-06,lstm,2022-02-20,2-step_ahead,32931.60421875,13453.0
06037,2022-02-06,lstm,2022-02-27,3-step_ahead,34178.2200390625,9700.0
06037,2022-02-06,lstm,2022-03-06,4-step_ahead,31329.7382421875,8388.0
06037,2022-02-13,lstm,2022-02-20,1-step_ahead,30789.9777734375,13453.0
06037,2022-02-13,lstm,2022-02-27,2-step_ahead,31142.610625,9700.0
06037,2022-02-13,lstm,2022-03-06,3-step_ahead,42506.5332421875,8388.0
06037,2022-02-13,lstm,2022-03-13,4-step_ahead,53286.171640625,11490.0
06037,2022-02-20,lstm,2022-02-27,1-step_ahead,18112.98283203125,9700.0
06037,2022-02-20,lstm,2022-03-06,2-step_ahead,18809.19921875,8388.0
06037,2022-02-20,lstm,2022-03-13,3-step_ahead,24872.0276171875,11490.0
06037,2022-02-20,lstm,2022-03-20,4-step_ahead,31695.64046875,6694.0
06037,2022-02-27,lstm,2022-03-06,1-step_ahead,11279.94513671875,8388.0
06037,2022-02-27,lstm,2022-03-13,2-step_ahead,13566.285048828126,11490.0
06037,2022-02-27,lstm,2022-03-20,3-step_ahead,17155.721015625,6694.0
06037,2022-02-27,lstm,2022-03-27,4-step_ahead,22609.58551269532,4269.0
06037,2022-03-06,lstm,2022-03-13,1-step_ahead,9261.049301757812,11490.0
06037,2022-03-06,lstm,2022-03-20,2-step_ahead,11668.597941894532,6694.0
06037,2022-03-06,lstm,2022-03-27,3-step_ahead,14676.273990478516,4269.0
06037,2022-03-06,lstm,2022-04-03,4-step_ahead,18251.008374938963,9282.0
06037,2022-03-13,lstm,2022-03-20,1-step_ahead,7838.382360839842,6694.0
06037,2022-03-13,lstm,2022-03-27,2-step_ahead,8554.714820556641,4269.0
06037,2022-03-13,lstm,2022-04-03,3-step_ahead,9726.857807617189,9282.0
06037,2022-03-13,lstm,2022-04-10,4-step_ahead,12229.540443115236,6881.0
06037,2022-03-20,lstm,2022-03-27,1-step_ahead,7598.584506835938,4269.0
06037,2022-03-20,lstm,2022-04-03,2-step_ahead,7498.656655273437,9282.0
06037,2022-03-20,lstm,2022-04-10,3-step_ahead,9936.013906860351,6881.0
06037,2022-03-20,lstm,2022-04-17,4-step_ahead,10422.856567382812,9319.0
06037,2022-03-27,lstm,2022-04-03,1-step_ahead,7537.839270019531,9282.0
06037,2022-03-27,lstm,2022-04-10,2-step_ahead,11315.620816192626,6881.0
06037,2022-03-27,lstm,2022-04-17,3-step_ahead,14958.893172607422,9319.0
06037,2022-03-27,lstm,2022-04-24,4-step_ahead,20379.222602539063,12404.0
06037,2022-04-03,lstm,2022-04-10,1-step_ahead,9325.362778320312,6881.0
06037,2022-04-03,lstm,2022-04-17,2-step_ahead,11397.607395019531,9319.0
06037,2022-04-03,lstm,2022-04-24,3-step_ahead,14639.820186653138,12404.0
06037,2022-04-03,lstm,2022-05-01,4-step_ahead,17603.57096435547,16205.0
06037,2022-04-10,lstm,2022-04-17,1-step_ahead,8983.054213867188,9319.0
06037,2022-04-10,lstm,2022-04-24,2-step_ahead,11262.692686767576,12404.0
06037,2022-04-10,lstm,2022-05-01,3-step_ahead,14694.103558349609,16205.0
06037,2022-04-10,lstm,2022-05-08,4-step_ahead,19841.95471923828,19313.0
06037,2022-04-17,lstm,2022-04-24,1-step_ahead,9884.137587890626,12404.0
06037,2022-04-17,lstm,2022-05-01,2-step_ahead,13866.057548828125,16205.0
06037,2022-04-17,lstm,2022-05-08,3-step_ahead,17638.122338867186,19313.0
06037,2022-04-17,lstm,2022-05-15,4-step_ahead,22216.549266967773,22229.0
06037,2022-04-24,lstm,2022-05-01,1-step_ahead,11654.54998046875,16205.0
06037,2022-04-24,lstm,2022-05-08,2-step_ahead,12429.866828613282,19313.0
06037,2022-04-24,lstm,2022-05-15,3-step_ahead,12937.523825073242,22229.0
06037,2022-04-24,lstm,2022-05-22,4-step_ahead,14244.747760658263,31723.0
06037,2022-05-01,lstm,2022-05-08,1-step_ahead,18242.84818359375,19313.0
06037,2022-05-01,lstm,2022-05-15,2-step_ahead,21109.41529296875,22229.0
06037,2022-05-01,lstm,2022-05-22,3-step_ahead,24931.9403515625,31723.0
06037,2022-05-01,lstm,2022-05-29,4-step_ahead,30645.5321875,28978.0
06037,2022-05-15,lstm,2022-05-22,1-step_ahead,30034.771953125,31723.0
06037,2022-05-15,lstm,2022-05-29,2-step_ahead,41137.4995703125,28978.0
06037,2022-05-15,lstm,2022-06-05,3-step_ahead,56046.3066796875,35043.0
06037,2022-05-15,lstm,2022-06-12,4-step_ahead,62933.5583203125,31310.0
06037,2022-05-22,lstm,2022-05-29,1-step_ahead,43950.54875,28978.0
06037,2022-05-22,lstm,2022-06-05,2-step_ahead,59916.966796875,35043.0
06037,2022-05-22,lstm,2022-06-12,3-step_ahead,71487.677265625,31310.0
06037,2022-05-22,lstm,2022-06-19,4-step_ahead,73331.65859375,31478.0
06037,2022-05-29,lstm,2022-06-05,1-step_ahead,34587.2072265625,35043.0
06037,2022-05-29,lstm,2022-06-12,2-step_ahead,38178.27015625,31310.0
06037,2022-05-29,lstm,2022-06-19,3-step_ahead,43978.6476953125,31478.0
06037,2022-05-29,lstm,2022-06-26,4-step_ahead,48098.99796875,36817.0
06037,2022-06-05,lstm,2022-06-12,1-step_ahead,36578.8024609375,31310.0
06037,2022-06-05,lstm,2022-06-19,2-step_ahead,40822.1680859375,31478.0
06037,2022-06-05,lstm,2022-06-26,3-step_ahead,44947.9425,36817.0
06037,2022-06-05,lstm,2022-07-03,4-step_ahead,47642.501015625,28391.0
06037,2022-06-19,lstm,2022-06-26,1-step_ahead,34184.8456640625,36817.0
06037,2022-06-19,lstm,2022-07-03,2-step_ahead,38826.2073828125,28391.0
06037,2022-06-19,lstm,2022-07-10,3-step_ahead,44064.5956640625,53381.0
06037,2022-06-19,lstm,2022-07-17,4-step_ahead,49194.4651171875,46252.0
06037,2022-06-26,lstm,2022-07-03,1-step_ahead,40320.9949609375,28391.0
06037,2022-06-26,lstm,2022-07-10,2-step_ahead,44204.1540234375,53381.0
06037,2022-06-26,lstm,2022-07-17,3-step_ahead,44952.2270703125,46252.0
06037,2022-06-26,lstm,2022-07-24,4-step_ahead,43952.6608984375,39369.0
