cnty,horizon,method,fct_date,step_ahead,fct_mean,fct_std,true
48113,2021-03-07,ARIMA,2021-03-14,1-step_ahead,2161.738901250377,,1905.0
48201,2021-03-07,ARIMA,2021-03-14,1-step_ahead,6452.355119621906,,5034.0
04013,2021-07-18,ARIMA,2021-07-25,1-step_ahead,8550.846017861915,,8024.0
06037,2021-07-18,ARIMA,2021-07-25,1-step_ahead,13875.782248444852,,18553.0
06059,2021-07-18,ARIMA,2021-07-25,1-step_ahead,3901.933858910895,,3706.0
06065,2021-07-18,ARIMA,2021-07-25,1-step_ahead,1.0,,3516.0
06073,2021-07-18,ARIMA,2021-07-25,1-step_ahead,4809.489620810523,,6113.0
12086,2021-07-18,ARIMA,2021-07-25,1-step_ahead,15442.533432925686,,15584.0
17031,2021-07-18,ARIMA,2021-07-25,1-step_ahead,3370.473369612582,,2923.0
36047,2021-07-18,ARIMA,2021-07-25,1-step_ahead,2653.2385107807418,,2768.0
48113,2021-07-18,ARIMA,2021-07-25,1-step_ahead,2717.688231339833,,4683.0
48201,2021-07-18,ARIMA,2021-07-25,1-step_ahead,4235.468943217921,,11728.0
04013,2021-09-05,ARIMA,2021-09-12,1-step_ahead,10280.5490441377,,12179.0
06037,2021-09-05,ARIMA,2021-09-12,1-step_ahead,6305.275808714338,,14991.0
06059,2021-09-05,ARIMA,2021-09-12,1-step_ahead,2422.3482885627736,,3334.0
06065,2021-09-05,ARIMA,2021-09-12,1-step_ahead,3533.180823627201,,4696.0
06073,2021-09-05,ARIMA,2021-09-12,1-step_ahead,3739.5685044540814,,4760.0
12086,2021-09-05,ARIMA,2021-09-12,1-step_ahead,6943.625388125761,,7366.0
17031,2021-09-05,ARIMA,2021-09-12,1-step_ahead,5979.575684995604,,6728.0
36047,2021-09-05,ARIMA,2021-09-12,1-step_ahead,4529.763894153575,,3711.0
48113,2021-09-05,ARIMA,2021-09-12,1-step_ahead,7980.753449881889,,9330.0
48201,2021-09-05,ARIMA,2021-09-12,1-step_ahead,15340.412408605427,,15229.0
04013,2021-07-11,ARIMA,2021-07-18,1-step_ahead,3371.573321999864,,6553.0
06037,2021-07-11,ARIMA,2021-07-18,1-step_ahead,7362.665919969478,,15533.0
06059,2021-07-11,ARIMA,2021-07-18,1-step_ahead,921.6771055095292,,3362.0
06065,2021-07-11,ARIMA,2021-07-18,1-step_ahead,1.0,,2337.0
06073,2021-07-11,ARIMA,2021-07-18,1-step_ahead,2775.894614800146,,4190.0
12086,2021-07-11,ARIMA,2021-07-18,1-step_ahead,8792.660295406553,,11087.0
17031,2021-07-11,ARIMA,2021-07-18,1-step_ahead,1025.9702959164415,,2240.0
36047,2021-07-11,ARIMA,2021-07-18,1-step_ahead,1264.2655630835727,,1844.0
48113,2021-07-11,ARIMA,2021-07-18,1-step_ahead,1420.959376559829,,2709.0
48201,2021-07-11,ARIMA,2021-07-18,1-step_ahead,1644.373534508356,,4585.0
04013,2021-11-21,ARIMA,2021-11-28,1-step_ahead,11437.587620073456,,14813.0
06037,2021-11-21,ARIMA,2021-11-28,1-step_ahead,5923.067226347524,,9808.0
06059,2021-11-21,ARIMA,2021-11-28,1-step_ahead,1142.3746314904774,,2346.0
06065,2021-11-21,ARIMA,2021-11-28,1-step_ahead,2318.7514218376505,,4265.0
06073,2021-11-21,ARIMA,2021-11-28,1-step_ahead,3125.3343942810966,,4474.0
12086,2021-11-21,ARIMA,2021-11-28,1-step_ahead,1.0,,3615.0
17031,2021-11-21,ARIMA,2021-11-28,1-step_ahead,6880.963406404791,,15183.0
36047,2021-11-21,ARIMA,2021-11-28,1-step_ahead,3361.781170813016,,3626.0
48113,2021-11-21,ARIMA,2021-11-28,1-step_ahead,1060.9999999999998,,4794.0
48201,2021-11-21,ARIMA,2021-11-28,1-step_ahead,1519.314483863414,,1717.0
04013,2021-07-04,ARIMA,2021-07-11,1-step_ahead,2574.204424809888,,3679.0
06037,2021-07-04,ARIMA,2021-07-11,1-step_ahead,1982.8378466744705,,9670.0
06059,2021-07-04,ARIMA,2021-07-11,1-step_ahead,405.0498711046598,,1226.0
06065,2021-07-04,ARIMA,2021-07-11,1-step_ahead,282.9998712931386,,1421.0
06073,2021-07-04,ARIMA,2021-07-11,1-step_ahead,971.7018847029497,,2620.0
12086,2021-07-04,ARIMA,2021-07-11,1-step_ahead,4983.548621676351,,6969.0
17031,2021-07-04,ARIMA,2021-07-11,1-step_ahead,900.4344937680368,,1006.0
36047,2021-07-04,ARIMA,2021-07-11,1-step_ahead,708.7972909158931,,1154.0
48113,2021-07-04,ARIMA,2021-07-11,1-step_ahead,986.2049636427204,,1544.0
48201,2021-07-04,ARIMA,2021-07-11,1-step_ahead,1762.771727908756,,1642.0
04013,2021-10-24,ARIMA,2021-10-31,1-step_ahead,8786.729246573706,,12122.0
06037,2021-10-24,ARIMA,2021-10-31,1-step_ahead,6794.490776766414,,9421.0
06059,2021-10-24,ARIMA,2021-10-31,1-step_ahead,1893.0329260412248,,1964.0
06065,2021-10-24,ARIMA,2021-10-31,1-step_ahead,2818.464958257009,,3025.0
06073,2021-10-24,ARIMA,2021-10-31,1-step_ahead,3966.048578562809,,3592.0
12086,2021-10-24,ARIMA,2021-10-31,1-step_ahead,1978.265839716213,,1896.0
17031,2021-10-24,ARIMA,2021-10-31,1-step_ahead,4828.4947612622445,,5654.0
36047,2021-10-24,ARIMA,2021-10-31,1-step_ahead,1848.296738724831,,2711.0
48113,2021-10-24,ARIMA,2021-10-31,1-step_ahead,1422.008888285322,,2019.0
48201,2021-10-24,ARIMA,2021-10-31,1-step_ahead,1800.3887244617686,,2680.0
04013,2022-08-07,ARIMA,2022-08-14,1-step_ahead,1.0,,6753.0
06037,2022-08-07,ARIMA,2022-08-14,1-step_ahead,29047.94937623386,,20591.0
06059,2022-08-07,ARIMA,2022-08-14,1-step_ahead,6974.181821848538,,5502.0
06065,2022-08-07,ARIMA,2022-08-14,1-step_ahead,5533.84878978674,,5306.0
06073,2022-08-07,ARIMA,2022-08-14,1-step_ahead,7916.473858250872,,6364.0
12086,2022-08-07,ARIMA,2022-08-14,1-step_ahead,1.000711568323302,,1.0
17031,2022-08-07,ARIMA,2022-08-14,1-step_ahead,9813.92580046352,,8883.0
36047,2022-08-07,ARIMA,2022-08-14,1-step_ahead,7285.676109515124,,5237.0
48113,2022-08-07,ARIMA,2022-08-14,1-step_ahead,6142.93502286638,,5062.0
48201,2022-08-07,ARIMA,2022-08-14,1-step_ahead,10292.867273757673,,8348.0
04013,2022-03-27,ARIMA,2022-04-03,1-step_ahead,8496.427850926013,,4706.0
06037,2022-03-27,ARIMA,2022-04-03,1-step_ahead,2883.793157202585,,9282.0
06059,2022-03-27,ARIMA,2022-04-03,1-step_ahead,759.6798344456424,,936.0
06065,2022-03-27,ARIMA,2022-04-03,1-step_ahead,275.72490423883494,,771.0
06073,2022-03-27,ARIMA,2022-04-03,1-step_ahead,2243.2877076178056,,2000.0
12086,2022-03-27,ARIMA,2022-04-03,1-step_ahead,669.0396450921863,,5528.0
17031,2022-03-27,ARIMA,2022-04-03,1-step_ahead,4088.901007678938,,5668.0
36047,2022-03-27,ARIMA,2022-04-03,1-step_ahead,3241.865071036403,,3634.0
48113,2022-03-27,ARIMA,2022-04-03,1-step_ahead,758.6434799364996,,421.0
48201,2022-03-27,ARIMA,2022-04-03,1-step_ahead,3288.256168677877,,1501.0
04013,2022-07-31,ARIMA,2022-08-07,1-step_ahead,8361.949973602786,,7662.0
06037,2022-07-31,ARIMA,2022-08-07,1-step_ahead,37470.30431494648,,25460.0
06059,2022-07-31,ARIMA,2022-08-07,1-step_ahead,8523.539057832666,,6304.0
06065,2022-07-31,ARIMA,2022-08-07,1-step_ahead,6658.847555602407,,5501.0
06073,2022-07-31,ARIMA,2022-08-07,1-step_ahead,11660.835209489842,,7860.0
12086,2022-07-31,ARIMA,2022-08-07,1-step_ahead,27851.640864992885,,21699.0
17031,2022-07-31,ARIMA,2022-08-07,1-step_ahead,11854.448337885622,,9429.0
36047,2022-07-31,ARIMA,2022-08-07,1-step_ahead,7925.923844621176,,6076.0
48113,2022-07-31,ARIMA,2022-08-07,1-step_ahead,6398.593437783493,,6154.0
48201,2022-07-31,ARIMA,2022-08-07,1-step_ahead,12053.424872034682,,9981.0
48113,2022-04-03,ARIMA,2022-04-10,1-step_ahead,15017.12165,,345.0
06037,2022-04-03,ARIMA,2022-04-10,1-step_ahead,14346.702180000002,,6881.0
17031,2022-04-03,ARIMA,2022-04-10,1-step_ahead,5723.295446,,6831.0
04013,2022-04-03,ARIMA,2022-04-10,1-step_ahead,4849.555891,,652.0
36047,2022-04-03,ARIMA,2022-04-10,1-step_ahead,3604.553637,,4461.0
48201,2022-04-03,ARIMA,2022-04-10,1-step_ahead,1868.234735,,2108.0
06073,2022-04-03,ARIMA,2022-04-10,1-step_ahead,1571.606793,,2248.0
06059,2022-04-03,ARIMA,2022-04-10,1-step_ahead,993.1919354,,1659.0
06065,2022-04-03,ARIMA,2022-04-10,1-step_ahead,425.180256,,587.0
12086,2022-04-03,ARIMA,2022-04-10,1-step_ahead,2.5629575140000003,,1.0
04013,2021-07-25,ARIMA,2021-08-01,1-step_ahead,8117.807017469675,,11475.0
06037,2021-07-25,ARIMA,2021-08-01,1-step_ahead,18772.056760520256,,23032.0
06059,2021-07-25,ARIMA,2021-08-01,1-step_ahead,3500.8102354700013,,5235.0
06065,2021-07-25,ARIMA,2021-08-01,1-step_ahead,1.0,,7142.0
06073,2021-07-25,ARIMA,2021-08-01,1-step_ahead,7081.191293293879,,10370.0
12086,2021-07-25,ARIMA,2021-08-01,1-step_ahead,19243.22643267364,,19709.0
17031,2021-07-25,ARIMA,2021-08-01,1-step_ahead,4794.546520780311,,4731.0
36047,2021-07-25,ARIMA,2021-08-01,1-step_ahead,2955.893339995637,,3644.0
48113,2021-07-25,ARIMA,2021-08-01,1-step_ahead,4964.082866556818,,6036.0
48201,2021-07-25,ARIMA,2021-08-01,1-step_ahead,9082.678798102776,,11741.0
04013,2022-07-03,ARIMA,2022-07-10,1-step_ahead,9557.873751893909,,9052.0
06037,2022-07-03,ARIMA,2022-07-10,1-step_ahead,28864.55104535596,,53381.0
06059,2022-07-03,ARIMA,2022-07-10,1-step_ahead,8755.883470663359,,10851.0
06065,2022-07-03,ARIMA,2022-07-10,1-step_ahead,6538.241589518567,,9734.0
06073,2022-07-03,ARIMA,2022-07-10,1-step_ahead,10685.83753284259,,14698.0
12086,2022-07-03,ARIMA,2022-07-10,1-step_ahead,33061.498151225314,,29936.0
17031,2022-07-03,ARIMA,2022-07-10,1-step_ahead,10431.730283436478,,12757.0
36047,2022-07-03,ARIMA,2022-07-10,1-step_ahead,6951.202803554507,,9148.0
48113,2022-07-03,ARIMA,2022-07-10,1-step_ahead,6343.13906663692,,7010.0
48201,2022-07-03,ARIMA,2022-07-10,1-step_ahead,20366.880072499185,,15234.0
04013,2022-07-10,ARIMA,2022-07-17,1-step_ahead,7705.0271741606275,,9819.0
06037,2022-07-10,ARIMA,2022-07-17,1-step_ahead,43073.11215783648,,46252.0
06059,2022-07-10,ARIMA,2022-07-17,1-step_ahead,8292.541898133391,,9030.0
06065,2022-07-10,ARIMA,2022-07-17,1-step_ahead,9673.0,,8881.0
06073,2022-07-10,ARIMA,2022-07-17,1-step_ahead,14431.660958017956,,14288.0
12086,2022-07-10,ARIMA,2022-07-17,1-step_ahead,0.9999994331538476,,1.0
17031,2022-07-10,ARIMA,2022-07-17,1-step_ahead,12884.121993472463,,11788.0
36047,2022-07-10,ARIMA,2022-07-17,1-step_ahead,8506.910110496707,,9122.0
48113,2022-07-10,ARIMA,2022-07-17,1-step_ahead,7061.628518013259,,6526.0
48201,2022-07-10,ARIMA,2022-07-17,1-step_ahead,15175.59912919,,12960.0
04013,2022-02-06,ARIMA,2022-02-13,1-step_ahead,11408.616548221393,,9607.0
06037,2022-02-06,ARIMA,2022-02-13,1-step_ahead,11652.547913728486,,23265.0
06059,2022-02-06,ARIMA,2022-02-13,1-step_ahead,3446.926378874916,,3822.0
06065,2022-02-06,ARIMA,2022-02-13,1-step_ahead,13381.284076073754,,6494.0
06073,2022-02-06,ARIMA,2022-02-13,1-step_ahead,17262.211842896533,,10184.0
12086,2022-02-06,ARIMA,2022-02-13,1-step_ahead,37551.00814588007,,4691.0
17031,2022-02-06,ARIMA,2022-02-13,1-step_ahead,3964.3654948981743,,7471.0
36047,2022-02-06,ARIMA,2022-02-13,1-step_ahead,4714.939209469819,,2725.0
48113,2022-02-06,ARIMA,2022-02-13,1-step_ahead,2644.882756616587,,3286.0
48201,2022-02-06,ARIMA,2022-02-13,1-step_ahead,5676.864108168676,,8812.0
48201,2022-03-20,ARIMA,2022-03-27,1-step_ahead,16821.61104,,2957.0
06037,2022-03-20,ARIMA,2022-03-27,1-step_ahead,4268.678943,,4269.0
17031,2022-03-20,ARIMA,2022-03-27,1-step_ahead,3748.994348,,4094.0
04013,2022-03-20,ARIMA,2022-03-27,1-step_ahead,3310.271619,,8281.0
06073,2022-03-20,ARIMA,2022-03-27,1-step_ahead,3113.421241,,2585.0
36047,2022-03-20,ARIMA,2022-03-27,1-step_ahead,2504.930255,,3073.0
06059,2022-03-20,ARIMA,2022-03-27,1-step_ahead,1778.9781420000006,,880.0
06065,2022-03-20,ARIMA,2022-03-27,1-step_ahead,1004.370837,,560.0
48113,2022-03-20,ARIMA,2022-03-27,1-step_ahead,265.578665,,975.0
12086,2022-03-20,ARIMA,2022-03-27,1-step_ahead,6.064692364,,1.0
04013,2022-06-05,ARIMA,2022-06-12,1-step_ahead,8652.747106853669,,10545.0
06037,2022-06-05,ARIMA,2022-06-12,1-step_ahead,36441.90044960077,,31310.0
06059,2022-06-05,ARIMA,2022-06-12,1-step_ahead,8919.522106164577,,6679.0
06065,2022-06-05,ARIMA,2022-06-12,1-step_ahead,5585.29424849449,,4503.0
06073,2022-06-05,ARIMA,2022-06-12,1-step_ahead,12981.67150468,,10626.0
12086,2022-06-05,ARIMA,2022-06-12,1-step_ahead,35410.662510274145,,32895.0
17031,2022-06-05,ARIMA,2022-06-12,1-step_ahead,14749.031461075789,,10639.0
36047,2022-06-05,ARIMA,2022-06-12,1-step_ahead,5910.354323144599,,7174.0
48113,2022-06-05,ARIMA,2022-06-12,1-step_ahead,3275.7349475158007,,3099.0
48201,2022-06-05,ARIMA,2022-06-12,1-step_ahead,9706.12184815198,,9641.0
04013,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,13863.0,2563.201530612245,23846.0
06037,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,16098.0,3043.596938775511,101343.0
06059,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,6146.0,1563.6224489795932,14466.0
06065,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,5212.0,1141.785714285715,13858.0
06073,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,16028.0,4251.377551020412,21043.0
12086,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,38597.0,15633.928571428572,99926.0
17031,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,28626.5,6320.943877551018,61858.0
36047,2021-12-19,PatchSim_adpt,2021-12-26,1-step_ahead,11716.0,2858.6734693877534,83759.0
04013,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,14648.5,1865.701530612244,13816.0
06037,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,14586.0,1802.4234693877552,34862.0
06059,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,4949.5,803.6479591836743,3719.0
06065,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,6953.0,1204.0688775510216,5809.0
06073,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,12694.5,2375.905612244899,9839.0
12086,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,31929.0,10406.53061224491,52435.0
17031,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,26666.0,3695.765306122448,38306.0
36047,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,10385.5,1816.7474489795916,30455.0
48113,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,34786.0,20292.040816326546,6031.0
48201,2021-12-12,PatchSim_adpt,2021-12-19,1-step_ahead,3070.0,474.6428571428572,27375.0
04013,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,15214.0,846.147959183672,13223.0
06037,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,13195.0,817.4744897959174,14794.0
06059,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,3950.0,292.1683673469392,2447.0
06065,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,5948.0,594.515306122449,3812.0
06073,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,9721.0,975.4846938775504,5131.0
12086,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,19892.0,4598.571428571431,11543.0
17031,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,22349.0,1585.3316326530612,21936.0
36047,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,9484.0,1000.663265306122,10889.0
48113,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,41387.0,17538.877551020414,2299.0
48201,2021-12-05,PatchSim_adpt,2021-12-12,1-step_ahead,2914.0,221.326530612245,9223.0
04013,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,14760.0,880.7653061224486,15353.0
06037,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,12665.0,2301.428571428573,10863.0
06059,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,2752.0,255.2040816326532,2641.0
06065,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,5930.0,791.4285714285718,3996.0
06073,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,5434.0,843.7755102040821,5824.0
12086,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,7940.0,5124.260204081636,2657.0
17031,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,21674.0,2448.928571428572,14546.0
36047,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,4038.0,290.96938775510165,5438.0
48113,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,2707.0,517.6530612244901,3995.0
48201,2021-11-28,PatchSim_adpt,2021-12-05,1-step_ahead,2762.0,515.7397959183678,3374.0
04013,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,17846.5,2240.8801020408177,14813.0
06037,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,6915.0,781.5306122448976,9808.0
06059,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,1312.0,155.81632653061232,2346.0
06065,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,1472.0,223.6734693877552,4265.0
06073,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,1460.0,241.3265306122449,4474.0
12086,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,1172.5,185.51020408163285,3615.0
17031,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,11822.0,1431.25,15183.0
36047,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,3703.5,564.0561224489802,3626.0
48113,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,1687.0,203.57142857142856,4794.0
48201,2021-11-21,PatchSim_adpt,2021-11-28,1-step_ahead,2234.0,411.6836734693878,1717.0
04013,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,17358.5,1034.2602040816332,14944.0
06037,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,7657.0,432.55102040816286,6180.0
06059,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,1494.0,94.79591836734708,1100.0
06065,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,1639.0,189.28571428571428,1854.0
06073,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,1962.0,190.2040816326532,2487.0
12086,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,1538.0,172.9591836734694,1.0
17031,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,10600.0,576.8367346938777,6627.0
36047,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,3342.0,252.0408163265306,3405.0
48113,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,1889.0,107.6530612244898,1390.0
48201,2021-11-14,PatchSim_adpt,2021-11-21,1-step_ahead,2459.0,238.622448979592,1896.0
04013,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,7993.0,415.127551020408,15469.0
06037,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,4389.0,446.6326530612243,8298.0
06059,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,1282.0,84.6938775510204,1757.0
06065,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,2388.0,234.8979591836733,2103.0
06073,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,2303.0,185.9183673469386,2744.0
12086,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,585.0,80.63775510204069,1726.0
17031,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,8336.0,731.1479591836733,8819.0
36047,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,4114.0,267.3469387755102,3091.0
48113,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,2162.0,328.62244897959204,2128.0
48201,2021-11-07,PatchSim_adpt,2021-11-14,1-step_ahead,1782.5,126.79846938775516,2642.0
04013,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,10739.0,1085.3316326530603,12122.0
06037,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,8062.0,527.3469387755093,9421.0
06059,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,1897.0,167.95918367346906,1964.0
06065,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,3236.0,500.8163265306115,3025.0
06073,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,3375.0,205.51020408163228,3592.0
12086,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,1387.0,250.29336734693857,1896.0
17031,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,4418.5,273.6352040816321,5654.0
36047,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,1467.0,138.3418367346938,2711.0
48113,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,1818.0,99.48979591836736,2019.0
48201,2021-10-24,PatchSim_adpt,2021-10-31,1-step_ahead,2146.0,183.9413265306121,2680.0
04013,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,8345.0,636.4285714285712,10518.0
06037,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,7167.5,961.5178571428556,7914.0
06059,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,1135.0,72.33418367346933,1958.0
06065,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,1940.0,183.44387755102028,3045.0
06073,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,2921.0,283.3290816326528,3988.0
12086,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,1261.0,148.9795918367347,1968.0
17031,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,4248.0,256.83673469387736,5007.0
36047,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,2542.0,202.49999999999983,2067.0
48113,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,2034.5,118.62244897959184,2615.0
48201,2021-10-17,PatchSim_adpt,2021-10-24,1-step_ahead,1938.0,116.35204081632662,3366.0
04013,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,8056.0,492.6530612244901,9414.0
06037,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,5451.0,353.8647959183668,8498.0
06059,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,1043.0,71.42857142857143,1547.0
06065,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,1925.0,191.86224489795904,2332.0
06073,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,2386.5,183.1760204081631,3113.0
12086,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,1527.0,206.0331632653059,2086.0
17031,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,3911.0,260.7525510204076,5000.0
36047,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,4655.0,381.77295918367327,3092.0
48113,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,2699.5,215.0765306122445,3094.0
48201,2021-10-10,PatchSim_adpt,2021-10-17,1-step_ahead,3137.0,190.84183673469352,3034.0
04013,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,10575.0,584.9872448979586,11264.0
06037,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,13087.5,1585.6122448979595,10190.0
06059,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,2675.0,160.22959183673478,2692.0
06065,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,3948.0,375.7780612244896,2426.0
06073,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,3444.5,234.94897959183675,3352.0
12086,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,4244.0,442.2448979591833,7248.0
17031,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,5806.0,408.3673469387753,6060.0
36047,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,3005.0,233.0612244897958,4090.0
48113,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,8406.5,552.4362244897958,4422.0
48201,2021-09-12,PatchSim_adpt,2021-09-19,1-step_ahead,10144.0,667.6275510204079,10562.0
04013,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,10456.0,714.7704081632656,12179.0
06037,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,6493.0,513.5204081632653,14991.0
06059,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,2263.0,140.81632653061226,3334.0
06065,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,4463.0,436.17346938775535,4696.0
06073,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,3773.0,301.78571428571473,4760.0
12086,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,5467.0,575.1020408163259,7366.0
17031,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,6264.0,398.87755102040825,6728.0
36047,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,2959.0,231.26275510204064,3711.0
48113,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,8559.0,602.3979591836738,9330.0
48201,2021-09-05,PatchSim_adpt,2021-09-12,1-step_ahead,12387.0,855.8673469387745,15229.0
04013,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,14289.0,889.4132653061224,12410.0
06037,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,10673.0,929.4132653061224,10898.0
06059,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,2653.0,219.66836734693885,3144.0
06065,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,5294.5,554.0433673469385,4740.0
06073,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,5956.0,470.063775510204,5971.0
12086,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,6823.0,783.775510204082,9620.0
17031,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,8184.5,515.3316326530609,6787.0
36047,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,2789.0,324.285714285714,3959.0
48113,2021-08-29,PatchSim_adpt,2021-09-05,1-step_ahead,9883.5,702.8571428571429,8928.0
